Restaurant ID,Restaurant Name,City,Locality,Latitude,Longitude,Aggregate rating
900032,French Toast,Kochi,Panampilly Nagar,9.960845813,76.29393613,4.3
900282,Thakkaaram,Kochi,Vyttila,9.979186111,76.31736111,3.6
18217475,Asia Kitchen by Mainland China,Kolkata,"Acropolis Mall, Kasba ",22.51468755,88.39329377,4.6
18249144,Hoppipola,Kolkata,"Acropolis Mall, Kasba ",22.51458534,88.3933102,4.2
18017612,Spice Kraft,Kolkata,Ballygunge,22.5264613,88.3644527,4.8
18377112,Nawwarah,Kolkata,Ballygunge,22.538731,88.364878,3.9
20002,6 Ballygunge Place,Kolkata,Ballygunge,22.52789315,88.36862817,4.4
18343731,Mumbai Local,Kolkata,Ballygunge,22.5336623,88.3662166,4.2
25664,Gabbar's Bar & Kitchen,Kolkata,Camac Street Area,22.5471855,88.3506798,4.4
25587,TGI Friday's,Kolkata,Elgin,22.53795995,88.34984265,4.0
24530,Santa's Fantasea,Kolkata,Golpark,22.51508182,88.36783022,4.2
20747,India Restaurant,Kolkata,Kidderpore,22.5389989,88.3223365,4.6
21220,Flame & Grill,Kolkata,"Mani Square Mall, Kankurgachi",22.5778208,88.400581,3.9
25570,Barbeque Nation,Kolkata,Park Street Area,22.55108374,88.35412715,4.9
20350,Mocambo,Kolkata,Park Street Area,22.5532273,88.3532734,3.5
20870,BarBQ,Kolkata,Park Street Area,22.55299638,88.35231029,4.2
20404,Peter Cat,Kolkata,Park Street Area,22.5526719,88.352885,4.3
24286,The Irish House,Kolkata,"Quest Mall, Ballygunge",22.53912894,88.36550709,4.4
20842,Barbeque Nation,Kolkata,"Sector 5, Salt Lake",22.56935843,88.43345214,4.9
18259462,Ocean Grill,Kolkata,"Sector 5, Salt Lake",22.56936679,88.43318693,3.6
24452,Sigree Global Grill,Kolkata,"Silver Spring Arcade, Science City Area",22.5490998,88.4004673,4.1
18017615,What's Up,Kolkata,Southern Avenue,22.51411859,88.36250436,4.0
800468,Grandson of Tunday Kababi,Lucknow,Aminabad,26.84850556,80.92743056,4.9
801675,Frozen Factory,Lucknow,Gomti Nagar,0.0,0.0,4.5
801690,Mocha,Lucknow,Gomti Nagar,26.8528099,81.0011849,4.6
801684,Chemistry Caf��,Lucknow,Gomti Nagar,0.0,0.0,3.5
18296995,Homeys Cafe,Lucknow,Gomti Nagar,26.86,80.99,3.9
800237,Percussion,Lucknow,Gomti Nagar,26.8551778,80.9945959,3.7
800273,The Urban Terrace,Lucknow,Gomti Nagar,26.8517588,81.0232496,3.9
18375866,Free Spirit,Lucknow,Gomti Nagar,26.86744546,81.01515904,4.3
801170,Spice Caves,Lucknow,Gomti Nagar,26.85338395,80.99885715,4.2
801636,The Chocolate Heaven,Lucknow,Gomti Nagar,26.85585347,81.00087417,4.1
18385021,The Pebbles Bistro,Lucknow,Gomti Nagar,26.85123157,81.01126765,4.1
801640,Underdoggs Sports Bar & Grill,Lucknow,Gomti Nagar,0.0,0.0,4.3
801269,Vintage Machine,Lucknow,Gomti Nagar,26.8536376,81.00043965,4.3
801693,Bar Bar,Lucknow,Hazratganj,0.0,0.0,4.0
800483,Dastarkhwan,Lucknow,Hazratganj,26.85263889,80.93688889,4.4
800891,The Cherry Tree Cafe,Lucknow,Hazratganj,26.852,80.9415,4.1
800326,Royal Sky,Lucknow,Lalbagh,26.85019167,80.94088611,4.2
801384,L 14 - Renaissance Lucknow Hotel,Lucknow,Renaissance Lucknow Hotel,26.852692,80.973027,4.2
800089,Barbeque Nation,Lucknow,"Riverside Mall, Gomti Nagar",26.853007,80.973185,4.7
801247,Colours by Royal Cafe - Royal Inn,Lucknow,"Royal Inn, Hazratganj",26.855957,80.945099,4.2
800576,Cappuccino Blast,Lucknow,Sadar Bazaar,26.834638,80.947029,4.0
15239,Basant Restaurant,Ludhiana,"A Hotel, Gurdev Nagar",30.87398772,75.84273856,3.6
18444271,Hawai Adda,Ludhiana,Aggar Nagar,0.0,0.0,3.5
15005,Indian Summer,Ludhiana,BRS Nagar,30.88722034,75.80489259,4.1
15221,Basant,Ludhiana,Civil Lines,30.91405691,75.83981965,3.9
15292,Bistro 226,Ludhiana,Civil Lines,30.90556176,75.83284054,4.2
15309,Mocha,Ludhiana,Gurdev Nagar,30.89520443,75.82210299,3.7
18400368,Pirates Of Grill,Ludhiana,Gurdev Nagar,0.0,0.0,3.9
15132,Bistro Flamme Bois,Ludhiana,Gurdev Nagar,30.89999169,75.83133817,4.1
15705,Kitchen At 95 - Hyatt Regency,Ludhiana,"Hyatt Regency, Rajguru Nagar",30.88581363,75.78697577,4.3
15078,Domino's Pizza,Ludhiana,"Main Market, Sarabha Nagar",30.89285962,75.82219854,3.6
15104,Nando's,Ludhiana,"Main Market, Sarabha Nagar",30.89308145,75.8214948,3.8
15774,Belfrance Luxury Chocolates,Ludhiana,"Main Market, Sarabha Nagar",30.893244,75.82181666,4.4
15008,Hot Breads,Ludhiana,"Main Market, Sarabha Nagar",30.89323422,75.82172044,4.2
15321,The Yellow Chilli,Ludhiana,"Main Market, Sarabha Nagar",30.89297787,75.82184684,4.4
15368,Spice Cube,Ludhiana,PAU,30.89958432,75.80934606,3.5
15853,Barbeque Nation,Ludhiana,Rajguru Nagar,30.895817,75.813112,3.9
15497,Nik Bakers,Ludhiana,Sarabha Nagar,30.89338354,75.8212021,4.2
15091,Aman Chicken,Ludhiana,Shastri Nagar,30.89018388,75.82961485,4.6
15777,District 6,Ludhiana,"Silver Arc Mall, Gurdev Nagar",30.90287228,75.82680825,3.8
15717,The BrewMaster - The Mix Fine Dine,Ludhiana,"Westend Mall, Rajguru Nagar",30.88591491,75.78825854,3.9
3100446,#45,Mangalore,Attavar,0.0,0.0,3.6
3100159,Crave Desserts & Bakes,Mangalore,Balmatta,12.87369722,74.85362222,3.9
3100010,Diesel Cafe,Mangalore,Balmatta,12.87367778,74.85274444,3.8
3100145,Froth On Top,Mangalore,Balmatta,12.87353056,74.85158611,3.7
3100013,Hao Ming,Mangalore,Balmatta,12.87343056,74.85343056,3.5
3100143,Kobe Sizzlers,Mangalore,Balmatta,12.87334761,74.85209855,3.7
3100033,Liquid Lounge,Mangalore,Balmatta,12.87073611,74.84665556,3.8
3100153,Maharaja Restaurant,Mangalore,Balmatta,12.87378611,74.84863333,3.6
3100142,Giri Manja's,Mangalore,Bhavathi,0.0,0.0,4.2
3100030,Kabab Studio,Mangalore,"Goldfinch Hotel, Balmatta",12.87582222,74.85006667,3.5
18237384,Brio Cafe and Grill,Mangalore,Hampankatta,12.87221736,74.84500254,3.6
3100008,Gajalee Sea Food,Mangalore,Kadri,0.0,0.0,3.9
3100148,Smoke N Oven,Mangalore,Kadri,0.0,0.0,3.5
3100044,Village Restaurant,Mangalore,Kadri,12.89897943,74.85946446,3.7
3100441,Barbeque Nation,Mangalore,Kankanady,0.0,0.0,3.7
3100302,Machali,Mangalore,Kodailbail,0.0,0.0,4.1
3100422,Punjab Da Pind,Mangalore,KS Rao Nagar,0.0,0.0,3.7
3100014,Sizzler's Ranch,Mangalore,Lalbagh,0.0,0.0,3.8
3100448,Spindrift,Mangalore,Lalbagh,0.0,0.0,3.9
3100017,Sagar Ratna,Mangalore,"The Ocean Pearl, Kodailbail",12.87505833,74.84048333,3.7
18424018,The Shooters Cafe,Mohali,Sector 70,30.6955506,76.7187888,4.3
35217,Joey's Pizza,Mumbai,Azad Nagar,19.12663,72.829976,4.0
18447068,Cafe Hydro,Mumbai,Borivali East,19.22131488,72.86238123,4.0
18458563,The American Joint,Mumbai,Borivali West,19.2238399,72.8413473,3.4
18075122,The Fusion Kitchen,Mumbai,Borivali West,19.254567,72.848923,4.7
18233317,145 Kala Ghoda,Mumbai,Fort,18.92758399,72.83258457,4.2
18237753,Tea Villa Cafe,Mumbai,"Hill Road, Bandra West",19.05583064,72.83398401,4.1
18388642,Grandmama's Cafe,Mumbai,Juhu,19.09145752,72.82780755,3.8
18463285,Mumbai Vibe,Mumbai,"Linking Road, Bandra West",19.06583751,72.83265799,3.8
16527711,The Rolling Pin,Mumbai,Lower Parel,18.99404899,72.82520279,3.9
18313566,Farzi Cafe,Mumbai,Lower Parel,19.0035172,72.82764997,4.3
49003,SpiceKlub,Mumbai,Lower Parel,18.99423667,72.82555282,4.2
18441580,Tea Villa Cafe,Mumbai,"Majiwada, Thane West",19.20722241,72.97228105,3.9
34757,Joey's Pizza,Mumbai,Malad West,19.178321,72.834715,4.5
18408295,Stacks And Racks,Mumbai,Malad West,19.18129965,72.83619149,4.6
18216876,The English Department Bar & Diner,Mumbai,Malad West,19.17626869,72.83672087,3.9
17806994,Mirchi And Mime,Mumbai,Powai,19.12008268,72.90738534,4.9
18435740,38 Degree East,Mumbai,Powai,19.12199866,72.90849264,3.8
18318116,R' ADDA,Mumbai,"Ramee Guestline Hotel, Juhu",19.1093,72.825451,4.0
18270976,Tea Villa Cafe,Mumbai,"Versova, Andheri West",19.1311405,72.8130738,4.1
49486,Tea Villa Cafe,Mumbai,Vile Parle East,19.103249,72.846749,3.6
3600252,Hotel RRR Mysore,Mysore,Chamrajpura,12.31107222,76.65487778,3.4
3600265,Jalpaan Dining Saga,Mysore,Chamrajpura,12.30456944,76.64362222,3.7
3600375,The Old House,Mysore,Chamrajpura,12.299524,76.64262,3.9
3600015,Vinayaka Mylari,Mysore,Doora,12.3085,76.66580833,4.2
3600012,Empire Restaurant,Mysore,Gokulam,12.32397778,76.62796111,3.7
3600013,Green Leaf,Mysore,Gokulam,12.32399444,76.62616667,3.5
3600071,Pakva Lounge,Mysore,Gokulam,12.32546111,76.63227778,3.7
3600192,Spring - Radisson Blu Plaza,Mysore,Ittige Gudu,12.297954,76.665169,3.8
3600119,Big Chicken,Mysore,Jayalakhsmipuram,12.32319444,76.63058333,3.5
3600352,Barbeque Nation,Mysore,Jayalakhsmipuram,12.32121389,76.62109444,4.0
3600009,Pizza Hut,Mysore,Jayalakhsmipuram,12.323225,76.63002778,4.0
3600361,Tandooriwala,Mysore,Kuvempunagar,12.28474722,76.62586111,3.5
3600148,Jungle The Restaurant,Mysore,"Pai Hotels, Doora",12.31097222,76.65926389,3.7
3600436,The Barge Restaurant,Mysore,Vijay Nagar,0.0,0.0,3.3
3600008,By The Way,Mysore,Vijay Nagar,12.35205833,76.60665,3.6
3600354,Cafe Cornucopia,Mysore,Vijay Nagar,12.31696667,76.60306667,3.6
3600285,Mezzaluna,Mysore,Vijay Nagar,12.32635556,76.61910278,3.8
3600072,Nanking,Mysore,Vijay Nagar,12.33792778,76.61788889,3.7
3600022,Oyster Bay,Mysore,Vijay Nagar,12.33402222,76.61820278,3.6
3600014,Purple Haze,Mysore,Vijay Nagar,12.33797778,76.61679167,3.7
3301308,House of Caffeine,Nagpur,Bajaj Nagar,21.12420256,79.06428449,3.3
3300780,Hide Out The Street Cafe,Nagpur,Bajaj Nagar,21.12949694,79.06046167,3.8
3301236,Tapri The Chai Books Cafe,Nagpur,Bajaj Nagar,0.0,0.0,3.9
3300369,Eat Street Express,Nagpur,Bajaj Nagar,21.12499944,79.05922417,4.0
3301013,Zaikart,Nagpur,Bajaj Nagar,21.11882292,79.04722832,4.3
3300741,Cafe Zinea,Nagpur,Civil Lines,21.1481626,79.0679011,3.7
3300138,Checker's,Nagpur,Civil Lines,21.15841584,79.07658678,4.0
3300949,The B.A.W.A,Nagpur,Civil Lines,21.15619053,79.07730427,4.2
3300065,FSB,Nagpur,Dhantoli,21.13851031,79.08047698,4.3
3300416,NESCAF� Illusions,Nagpur,Dharampeth,21.13685791,79.0651371,3.9
3301169,Nineties,Nagpur,Dharampeth,21.14083972,79.06652045,3.9
3300061,Mocha,Nagpur,Dharampeth,21.13784829,79.05853249,4.0
3300107,The Zuree Urban Kitchen,Nagpur,Mohan Nagar,21.15848119,79.08184659,4.4
3300058,The Breakfast Story,Nagpur,Pratap Nagar,21.1232834,79.03866302,4.5
3300057,Ten Downing Street Restaurant & Bar,Nagpur,Ramdaspeth,21.13672376,79.07851763,4.0
3300041,Ashoka Restaurant,Nagpur,Sadar,21.159225,79.079819,4.2
3300958,Barbeque Nation,Nagpur,Sitabuldi,21.143272,79.080247,4.9
3300707,KFC,Nagpur,Sitabuldi,21.14353333,79.08040556,2.2
3300070,Moksh The Restro Lounge,Nagpur,Sitabuldi,21.14014612,79.08009443,4.0
3301035,Mainland China,Nagpur,Vivekanand Nagar,21.08922374,79.06482127,3.8
1600227,Divtya Budhlya Wada Restaurant,Nashik,Anand Wali Goan,0.0,0.0,3.8
1600280,Spice Route,Nashik,Anand Wali Goan,20.01361026,73.74210622,3.6
1600169,Veg Aroma,Nashik,Anand Wali Goan,20.01207513,73.74589243,3.6
1600109,Eastern Spice,Nashik,"Bon Vivant, College Road",20.006756,73.770914,3.5
1600108,The Bake Studio,Nashik,"Bon Vivant, College Road",20.006756,73.770914,3.6
1600258,Barbeque Nation,Nashik,"City Center, Parijat Nagar",19.990707,73.760948,3.8
1600252,Chai Tapri,Nashik,College Road,0.0,0.0,3.4
1600007,Curry Leaves,Nashik,College Road,20.01271111,73.75582778,3.4
1600053,Enter The Dragon,Nashik,College Road,20.00551389,73.76653333,3.4
1600326,The Cafe Katta,Nashik,College Road,20.008442,73.756229,3.3
1600307,White X Sky Lounge,Nashik,College Road,0.0,0.0,3.4
1600219,12212,Nashik,College Road,20.00669049,73.75463597,3.5
1600067,Al Arabian Express,Nashik,College Road,20.0037341,73.76504313,3.7
1600039,RiverDine Restaurant & Bar,Nashik,College Road,0.0,0.0,3.5
1600029,Barbeque Ville,Nashik,Parijat Nagar,19.97720852,73.77734005,3.8
1600292,Little Italy,Nashik,Satpur,0.0,0.0,3.0
1600298,Soma at Sula,Nashik,Satpur,0.0,0.0,3.3
1600095,Hotel Radhakrishna,Nashik,Satpur,19.98975665,73.74630857,3.5
1600205,Sadhana Restaurant,Nashik,Satpur,20.02091783,73.72076757,3.9
1600212,House Of Flavours,Nashik,"SSK Solitaire, Satpur",19.991295,73.776176,3.4
18287358,Food Cloud,New Delhi,Aaya Nagar,0.0,0.0,0.0
18216944,Burger.in,New Delhi,Adchini,28.53538174,77.19692286,3.2
313333,Days of the Raj,New Delhi,Adchini,28.53549308,77.19747473,3.4
18384127,Dilli Ka Dhaba,New Delhi,Adchini,28.5375472,77.1980333,2.6
582,Govardhan,New Delhi,Adchini,28.5355234,77.1969242,3.4
18414465,Mezbaan Grills,New Delhi,Adchini,28.5381335,77.1981225,3.1
304243,Say Cheese,New Delhi,Adchini,28.53744768,77.19815936,2.7
3554,Southy,New Delhi,Adchini,28.53747419,77.19795015,2.6
18369872,Monosoz,New Delhi,Adchini,28.53839431,77.19804244,3.7
948,Waves,New Delhi,Adchini,28.5386662,77.1988082,3.5
2853,Delhi Darbar,New Delhi,Adchini,28.53576259,77.19696745,2.2
18433900,Chateau,New Delhi,Adchini,28.53565508,77.19679244,4.0
18425159,Nariyal Cafe,New Delhi,Adchini,28.538438,77.199152,4.2
310958,Rustom's Parsi Bhonu,New Delhi,Adchini,28.53789627,77.19815668,4.2
18334443,BarShala,New Delhi,"Aditya Mega Mall, Karkardooma",28.6557549,77.3006287,3.2
18255141,Chawla's�_,New Delhi,"Aditya Mega Mall, Karkardooma",28.6560516,77.3011977,3.4
197,Domino's Pizza,New Delhi,"Aditya Mega Mall, Karkardooma",28.6564531,77.3016337,2.8
308235,Sultanat,New Delhi,"Aditya Mega Mall, Karkardooma",28.6562624,77.3016026,3.7
18258757,Bella Italia,New Delhi,Aerocity,28.554463,77.087897,3.2
307383,Clever Fox Cafe,New Delhi,Aerocity,28.55169,77.120642,3.2
18386746,365 Naturals,New Delhi,Aerocity,28.554463,77.087897,0.0
18337885,Tpot,New Delhi,Aerocity,28.554463,77.087897,0.0
310491,4 on 44 Restaurant & Bar,New Delhi,"Aggarwal City Mall, Pitampura",28.6901424,77.1346226,2.6
18337789,Rambhog,New Delhi,"Aggarwal City Mall, Pitampura",28.6900143,77.1345554,3.3
18222573,Selfie Lounge Restro & Bar,New Delhi,"Aggarwal City Mall, Pitampura",28.68990208,77.13477239,3.2
3370,BTW,New Delhi,"Aggarwal City Plaza, Rohini",28.7003322,77.1177269,3.4
307439,Chilli Pepper,New Delhi,"Aggarwal City Plaza, Rohini",28.7006401,77.1176394,3.3
1078,Pizza Hut,New Delhi,"Aggarwal City Plaza, Rohini",28.7006935,77.1172629,2.6
9340,Puri Bakers,New Delhi,"Aggarwal City Plaza, Rohini",28.7004868,77.1175742,3.7
306761,Jaiveer Naan & Chaap,New Delhi,"Aggarwal City Plaza, Rohini",28.7004261,77.1176368,2.2
7580,Aggarwal's Sweets Paradise,New Delhi,Alaknanda,28.52497428,77.2542078,2.9
7584,Bikaner Sweets,New Delhi,Alaknanda,28.5253209,77.2542551,3.3
7582,Cafe Coffee Day,New Delhi,Alaknanda,28.52813297,77.25014627,3.2
18351495,Cakeophony By Sonali,New Delhi,Alaknanda,0.0,0.0,3.4
7594,Chandra Sweets,New Delhi,Alaknanda,28.5255719,77.2540557,3.0
7583,Chhotu Mashhoor Kathi Roll,New Delhi,Alaknanda,28.52569245,77.25411225,2.7
7610,Green Chick Chop,New Delhi,Alaknanda,28.52810941,77.24689879,3.2
18412603,Lazeez Restaurant,New Delhi,Alaknanda,28.5256646,77.2545694,3.0
7639,Madhuvan Chinese Fast Food,New Delhi,Alaknanda,28.52560319,77.2532459,2.5
18441545,Mr Wong,New Delhi,Alaknanda,28.525675,77.249793,3.2
9971,Mughlai Shahi Rasoi,New Delhi,Alaknanda,28.5253274,77.253851,3.2
18451572,Mumbai Central Street Food,New Delhi,Alaknanda,28.52774267,77.24780235,3.1
7593,Neha's Treat,New Delhi,Alaknanda,28.5257928,77.2540306,2.9
301440,New Bakers Shoppee,New Delhi,Alaknanda,28.52553898,77.25402072,3.2
7585,Pant  Ice Cream Parlour,New Delhi,Alaknanda,28.52572397,77.25401971,3.3
306531,PM 2 AM Food Bank,New Delhi,Alaknanda,28.52757,77.25118,2.5
18354658,Punjabi Chaap Corner,New Delhi,Alaknanda,28.533376,77.2542022,2.9
18337782,Sartaj Food Corner,New Delhi,Alaknanda,28.5258419,77.2540755,2.8
18258759,The Sugar Therapy,New Delhi,Alaknanda,28.523785,77.252479,3.4
18057805,Biryani Binge,New Delhi,Alaknanda,28.53141028,77.25034475,3.9
3428,City of Joy,New Delhi,Alaknanda,28.53267894,77.25312788,3.9
18425771,Letz Roll,New Delhi,Alaknanda,28.5278902,77.2468466,3.6
18304836,Nukkad,New Delhi,Alaknanda,28.53,77.25,3.6
18311951,#InstaFreeze,New Delhi,Alaknanda,28.52542,77.253694,0.0
18401128,Aahar Meat and Chicken Shop,New Delhi,Alaknanda,28.52,77.25,0.0
18354667,Food Cafe,New Delhi,Alaknanda,28.5299095,77.25012012,0.0
18431379,Lazeez Restaurant,New Delhi,Alaknanda,28.5335614,77.25394236,0.0
18311953,Lemon Chick,New Delhi,Alaknanda,28.525267,77.2546954,0.0
18361522,Punjabi Chaap Corner,New Delhi,Alaknanda,0.0,0.0,0.0
18425780,Purani Dilli Foods,New Delhi,Alaknanda,28.5254928,77.2550814,0.0
18489513,Tandoori Kebab,New Delhi,Alaknanda,28.526931,77.248174,0.0
306795,Shree Rathnam,New Delhi,Alaknanda,28.5255985,77.2543449,2.4
7249,Alaturka,New Delhi,"Ambience Mall, Vasant Kunj",28.541562,77.1549849,2.5
7246,Amici Gourmet Pizza,New Delhi,"Ambience Mall, Vasant Kunj",28.5414797,77.1549896,3.1
310723,Burger King,New Delhi,"Ambience Mall, Vasant Kunj",28.5417053,77.1551985,3.2
7253,Kylin Express,New Delhi,"Ambience Mall, Vasant Kunj",28.5411683,77.155068,2.6
18180041,Big Fat Sandwich,New Delhi,"Ambience Mall, Vasant Kunj",28.54155381,77.15575699,3.5
18434414,Fashion Tv Cafe,New Delhi,"Ambience Mall, Vasant Kunj",28.5414127,77.15530144,3.6
4905,Kylin Skybar,New Delhi,"Ambience Mall, Vasant Kunj",28.5414475,77.154938,3.6
18421232,Lemon Drops,New Delhi,"Ambience Mall, Vasant Kunj",28.5410525,77.1552225,3.9
7228,Punjabi By Nature Express,New Delhi,"Ambience Mall, Vasant Kunj",28.5411702,77.155099,3.5
7068,Red Mango,New Delhi,"Ambience Mall, Vasant Kunj",28.5409809,77.1553877,3.7
302152,Starbucks,New Delhi,"Ambience Mall, Vasant Kunj",28.54089671,77.15541266,3.7
312300,Peninsular Kitchen,New Delhi,"Ambience Mall, Vasant Kunj",28.5411409,77.1550949,4.2
5565,Mithapur,New Delhi,Anand Lok,28.5555634,77.2187517,3.4
307113,Diggin,New Delhi,Anand Lok,28.5556355,77.2194983,4.2
6258,Aggarwal Sweet India,New Delhi,Anand Vihar,28.6603476,77.3169197,2.8
6094,Banzara's,New Delhi,Anand Vihar,28.6594964,77.3063202,3.1
304592,Bobby Tikki Wala,New Delhi,Anand Vihar,28.6603647,77.3168615,2.8
18421481,Chennai Junction,New Delhi,Anand Vihar,28.6596493,77.3065547,3.3
310874,Chicken Bite,New Delhi,Anand Vihar,28.6595397,77.3065301,3.1
18313972,Chocolate Dreams,New Delhi,Anand Vihar,28.6594042,77.3068973,3.0
18128860,Dial n Dine,New Delhi,Anand Vihar,28.6602285,77.316909,3.4
310877,Fresh n Refresh,New Delhi,Anand Vihar,28.6596084,77.3066672,3.4
304687,Garden Hut,New Delhi,Anand Vihar,28.6601278,77.305701,3.1
312444,Giani,New Delhi,Anand Vihar,28.6596561,77.3064966,3.3
18337975,Jugnu Gaming Zone and Cafe,New Delhi,Anand Vihar,28.6578549,77.3103233,2.9
18124373,Keventer's South Indian & Chinese Food,New Delhi,Anand Vihar,28.6594592,77.3068127,2.8
305913,KTS,New Delhi,Anand Vihar,28.65948,77.306795,3.3
310447,Mandarin,New Delhi,Anand Vihar,28.6598026,77.3061657,2.8
310858,Penguin Bakers & Shakers,New Delhi,Anand Vihar,28.6596774,77.3064705,2.8
18332083,Rollmates,New Delhi,Anand Vihar,28.6595258,77.3064258,3.2
18361241,Tandoori Nights,New Delhi,Anand Vihar,28.6604475,77.3169899,3.0
305630,Burger Dominion,New Delhi,Anand Vihar,28.6596325,77.3065439,3.6
18034049,Cafe Gainz,New Delhi,Anand Vihar,28.6595377,77.306742,3.5
6092,Chaskaa,New Delhi,Anand Vihar,28.6595993,77.3066776,3.5
18124361,Fabulous Cake Bites,New Delhi,Anand Vihar,28.6601355,77.3057084,3.6
6088,Hangout - A House Of Kathis,New Delhi,Anand Vihar,28.6594782,77.3065483,3.7
18394366,Malais By Anands,New Delhi,Anand Vihar,28.6602308,77.3171967,3.7
18354639,Panchwati Rasoi,New Delhi,Anand Vihar,28.6598763,77.317158,3.8
311657,Sprinkles Cup & Cake,New Delhi,Anand Vihar,28.6632543,77.3160226,3.6
18350112,Target Ice Cream & Bakers,New Delhi,Anand Vihar,28.660001,77.3128538,3.6
18377924,The Sweeet Jar,New Delhi,Anand Vihar,28.6600636,77.3049468,3.9
18428216,Amar Bakery,New Delhi,Anand Vihar,28.6595807,77.3066854,0.0
18421050,Cafe Brewbug,New Delhi,Anand Vihar,28.6595978,77.3064428,0.0
18377887,Chilll House Kafe,New Delhi,Anand Vihar,28.6594371,77.3068152,0.0
18421693,Cookie Shookie,New Delhi,Anand Vihar,28.6594206,77.3068421,0.0
18418263,Fabulous Cake,New Delhi,Anand Vihar,28.6640178,77.3181158,0.0
18421457,Jai Maa Shaarde Samose Wala,New Delhi,Anand Vihar,28.6603594,77.3171146,0.0
18421463,Madaan Confectionery,New Delhi,Anand Vihar,28.6636866,77.3180203,0.0
18268361,Magic Masala,New Delhi,Anand Vihar,28.6597573,77.3061815,0.0
18445804,Sikka Chinese Fast Food,New Delhi,Anand Vihar,28.6579247,77.3065417,0.0
18347812,Teedo's Cake Inn,New Delhi,Anand Vihar,28.6600976,77.3056481,0.0
18377920,Thalaiva Cafe,New Delhi,Anand Vihar,28.659426,77.3065199,0.0
311544,The Cake Affairs,New Delhi,Anand Vihar,28.6622024,77.3170268,0.0
18377915,Tulsi Ram Chinese Hut,New Delhi,Anand Vihar,28.6595326,77.3062409,0.0
18421058,V. K. Pasta,New Delhi,Anand Vihar,28.6595859,77.3066115,0.0
18335692,Xpert Bakers,New Delhi,Anand Vihar,28.6519961,77.3147803,0.0
18429396,Juniper Bar - Andaz Delhi,New Delhi,"Andaz Delhi, Aerocity",28.55480667,77.12181085,3.0
179,McDonald's,New Delhi,"Ansal Plaza Mall, Khel Gaon Marg",28.5625545,77.2243586,3.4
307843,Pizza Hut Delivery,New Delhi,"Ansal Plaza Mall, Khel Gaon Marg",28.5625495,77.2242626,3.2
18421042,The Arena,New Delhi,"Ansal Plaza Mall, Khel Gaon Marg",28.5624498,77.2245776,3.4
3295,Restaurant De Seoul,New Delhi,"Ansal Plaza Mall, Khel Gaon Marg",28.562518,77.2245397,3.6
18414499,Taksim,New Delhi,"Ansal Plaza Mall, Khel Gaon Marg",28.5625562,77.2239998,3.9
18441775,Jom Jom Malay,New Delhi,"Ansal Plaza Mall, Khel Gaon Marg",28.563155,77.224443,4.4
18427565,Kofuku,New Delhi,"Ansal Plaza Mall, Khel Gaon Marg",28.56257437,77.22493695,4.0
18395381,The Sky High,New Delhi,"Ansal Plaza Mall, Khel Gaon Marg",28.5622825,77.2243747,4.1
310281,Haldiram's,New Delhi,"ARSS Mall, Paschim Vihar",28.66894461,77.10154384,3.1
18207831,Jux Pux - The Dreamer's Cafe,New Delhi,Asaf Ali Road,28.640954,77.238382,3.1
5452,Pizzaon,New Delhi,Asaf Ali Road,28.64244153,77.23196391,3.0
18374418,FFC Restaurant,New Delhi,Asaf Ali Road,28.642415,77.231881,0.0
18258778,"34, Chowringhee Lane",New Delhi,Ashok Vihar Phase 1,28.6933274,77.1729156,2.8
6560,Aapni Dhani,New Delhi,Ashok Vihar Phase 1,28.6927118,77.1731452,2.8
3322,Bengal Sweet Corner,New Delhi,Ashok Vihar Phase 1,28.692666,77.1725562,2.8
18249102,Chicken Vicken,New Delhi,Ashok Vihar Phase 1,28.6849156,77.1664456,3.4
18241609,Cup-a-licious,New Delhi,Ashok Vihar Phase 1,28.6976846,77.1763302,3.2
8743,Frontier,New Delhi,Ashok Vihar Phase 1,28.6931895,77.1714778,3.0
5294,Metro Fast Food,New Delhi,Ashok Vihar Phase 1,28.6938333,77.1727344,2.7
4651,Nagpal's,New Delhi,Ashok Vihar Phase 1,28.6848261,77.1664456,3.4
5315,Nile Restro & Bar,New Delhi,Ashok Vihar Phase 1,28.6942435,77.1721967,2.7
6577,Popular Chicken,New Delhi,Ashok Vihar Phase 1,28.6874254,77.1730055,3.0
309395,Sardar A Pure Meat Shop,New Delhi,Ashok Vihar Phase 1,28.6873272,77.1729156,3.4
300784,Shankar Fast Food,New Delhi,Ashok Vihar Phase 1,28.6929381,77.1716576,3.2
18430692,Singh's Zaika,New Delhi,Ashok Vihar Phase 1,28.6812819,77.1767631,3.0
309503,The Mirch Masala,New Delhi,Ashok Vihar Phase 1,28.6931964,77.1731558,3.0
3326,The Mirch Masala,New Delhi,Ashok Vihar Phase 1,28.6873066,77.1736345,3.2
309384,Uncle Cake Shop,New Delhi,Ashok Vihar Phase 1,28.6738532,77.1855851,3.1
3079,Kays Bar-Be-Que,New Delhi,Ashok Vihar Phase 1,28.6933532,77.1731852,3.5
303093,Master Bakers,New Delhi,Ashok Vihar Phase 1,28.6925128,77.1728257,3.7
309375,The Master's Fast Food Centre,New Delhi,Ashok Vihar Phase 1,28.6930613,77.1734098,3.5
18441672,6 Pack Momos,New Delhi,Ashok Vihar Phase 1,28.6940223,77.1724219,0.0
18446423,Al Noor Foods,New Delhi,Ashok Vihar Phase 1,28.6870353,77.1731402,0.0
